0	1	1.1	C	1543218833.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0
1	1	3.2.2	C	1543907775.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0
0	1	3a14	A	1544293189.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0
1	1	3a18	A	1544936232.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0
0	1	3a1	A	1546220340.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0
1	1	1.2	C	1546713005.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0
0	1	2.0	C	1549938618.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0
1	1	5a2	A	1549998183.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0
0	1	3.16	C	1550043167.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0
1	1	4.2	C	1553425740.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0
0	1	4a2	A	1554528177.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0
1	1	3a7	A	1555750411.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0
0	1	3.13	C	1555831822.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0
1	1	5a5	A	1556371717.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0
0	1	4.6	C	1556613476.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0
1	1	3a3	A	1557566268.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0
0	1	4.5	C	1561249325.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0
1	1	3.5	C	1563084279.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0
0	1	4.10	C	1564336024.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0
1	1	3a15	A	1566127922.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5,4.10	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0,1564336024.0
0	1	3a16	A	1566999868.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5,4.10,3a15	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C,C,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0,1564336024.0,1566127922.0
1	1	3.14	C	1572751683.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5,4.10,3a15,3a16	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C,C,A,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0,1564336024.0,1566127922.0,1566999868.0
0	1	2.2	C	1573227612.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5,4.10,3a15,3a16,3.14	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C,C,A,A,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0,1564336024.0,1566127922.0,1566999868.0,1572751683.0
1	1	3a13	A	1575281642.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5,4.10,3a15,3a16,3.14,2.2	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C,C,A,A,C,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0,1564336024.0,1566127922.0,1566999868.0,1572751683.0,1573227612.0
0	1	3.7	C	1578316212.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5,4.10,3a15,3a16,3.14,2.2,3a13	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C,C,A,A,C,C,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0,1564336024.0,1566127922.0,1566999868.0,1572751683.0,1573227612.0,1575281642.0
1	1	3.3	C	1579996242.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5,4.10,3a15,3a16,3.14,2.2,3a13,3.7	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C,C,A,A,C,C,A,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0,1564336024.0,1566127922.0,1566999868.0,1572751683.0,1573227612.0,1575281642.0,1578316212.0
0	1	4a4	A	1581336005.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5,4.10,3a15,3a16,3.14,2.2,3a13,3.7,3.3	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C,C,A,A,C,C,A,C,C	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0,1564336024.0,1566127922.0,1566999868.0,1572751683.0,1573227612.0,1575281642.0,1578316212.0,1579996242.0
1	1	5a3	A	1581598673.0	5.1,3a17,3a6,3a4,2a1,5.2,3a8,4a3,1.3,3a10,3.7.1,3a12,3.2.4,3.8,5.0,3.4,3a5,1.1,3.2.2,3a14,3a18,3a1,1.2,2.0,5a2,3.16,4.2,4a2,3a7,3.13,5a5,4.6,3a3,4.5,3.5,4.10,3a15,3a16,3.14,2.2,3a13,3.7,3.3,4a4	C,A,A,A,A,C,A,A,C,A,C,A,C,C,C,C,A,C,C,A,A,A,C,C,A,C,C,A,A,C,A,C,A,C,C,C,A,A,C,C,A,C,C,A	1514797918.0,1515429388.0,1518101680.0,1518167519.0,1522331958.0,1522346877.0,1525809973.0,1527616340.0,1529839847.0,1529843852.0,1531018279.0,1532866878.0,1536081807.0,1537660194.0,1539950744.0,1540104909.0,1540327238.0,1543218833.0,1543907775.0,1544293189.0,1544936232.0,1546220340.0,1546713005.0,1549938618.0,1549998183.0,1550043167.0,1553425740.0,1554528177.0,1555750411.0,1555831822.0,1556371717.0,1556613476.0,1557566268.0,1561249325.0,1563084279.0,1564336024.0,1566127922.0,1566999868.0,1572751683.0,1573227612.0,1575281642.0,1578316212.0,1579996242.0,1581336005.0
