,user_id,cumulative_score,topic_id,topic_title,score,attempts,duration,result,problem_check,problem_check_correct,problem_check_incorrect,number_of_times_accessed,play_video,pause_video,reset_problem,seek_video,stop_video,processing_a,processing_r,perception_s,perception_i,reception_vi,reception_ve,understanding_s,understanding_g,click_forum,create_thread,delete_thread,create_comment,delete_comment,duration,percentage_of_completion,processing_a,processing_r,perception_s,perception_i,reception_vi,reception_ve,understanding_s,understanding_g,number_of_assignments_completed,number_of_topics_completed,NA,success_rate,average_time_spent_per_assignment
14,1,0.3369316364832503,3a12, Identify Interrogative words,0.7509975431277849,100,35190500,3,113,85,22,4,66,66,67,75,16,False,False,True,False,False,False,True,False,19,5,2,6,6,2749536,0.4050632911392405,True,False,True,True,False,True,False,False,0.002449979583503471,1,31,0,0.49137931034482757
15,1,0.4413137302367436,3a15, Match numbers with Kannada translation,0.9131190380108172,83,10099025,1,73,30,39,7,6,6,100,53,6,True,True,False,True,False,False,True,False,6,6,6,34,28,2426110,0.4810126582278481,True,True,True,False,True,False,True,True,0.011631885049606569,1,37,0,0.48044692737430167
16,1,0.5796911370234051,3.2.1, Masculine gender,0,0,0,0,0,0,0,3,13,13,45,8,11,True,True,False,False,False,True,False,False,44,13,2,42,22,1329048,0.26582278481012656,True,True,True,False,False,True,False,False,0.02531645569620253,0,21,0,0.48044692737430167
17,1,0.6981211385664318,3.10, Words relating to time,0,0,0,0,0,0,0,9,55,55,5,16,38,True,True,True,False,True,True,False,False,11,9,4,50,33,2831312,0.5569620253164557,True,False,False,True,False,False,False,False,0.014384349827387802,0,44,0,0.48044692737430167
18,1,0.673507289810358,5a3, Fill in the blanks,0.6422692938106208,92,11594484,4,80,29,42,2,48,48,47,100,29,False,True,False,False,False,False,False,False,43,18,14,28,17,6514200,0.9746835443037974,False,True,True,True,False,True,False,True,0.004663557628247834,1,76,0,0.4651539708265802
19,1,0.7765395823425804,3a18, Match human body Parts,0.7378547311617687,100,19445900,3,187,91,87,8,74,74,84,5,69,False,False,False,True,False,False,True,True,31,4,2,36,25,4357080,0.620253164556962,False,False,True,True,False,True,False,False,0.00949367088607595,1,48,0,0.4701492537313433
20,1,0.9324414161743262,5.2, Conversation-2,0,0,0,0,0,0,0,10,87,87,84,13,69,False,False,False,False,True,False,True,True,10,2,1,17,0,4507166,0.9240506329113924,True,True,True,False,False,False,True,False,0.0029478064851742674,0,73,0,0.4701492537313433
21,1,0.47037236115957226,4a5, Identify Prepositions in Kannada sentences,0.4436683604099608,52,9979424,6,56,26,26,4,43,43,68,28,21,True,False,True,True,True,False,False,True,20,20,3,55,52,4582512,0.8354430379746836,True,False,False,False,False,False,False,False,0.010710808179162609,1,65,0,0.4697674418604651
22,1,0.0055877089241982425,2a1, Match the following Kannada alphabet with given equivalent version of English,0.6758642369014416,7,1273769,4,15,1,7,8,1,1,71,35,1,True,False,True,False,True,False,True,True,49,6,1,44,37,403164,0.0759493670886076,False,True,True,True,True,False,True,True,0.11139240506329114,1,5,0,0.46285714285714286
23,2,0.4613270527567035,4a3, Identify adverbs in Kannada sentences,0.8540523628000605,3,231657,2,5,0,2,8,36,36,16,71,19,True,False,False,True,False,False,True,True,18,12,12,24,4,4330452,0.7848101265822784,False,True,False,False,True,True,False,True,0.0049802863664660715,1,61,0,0.4602272727272727
24,2,0.1960943407073107,3.15, Words relating to place of living,0,0,0,0,0,0,0,4,29,29,95,18,29,False,True,False,False,False,True,False,False,82,62,40,83,58,3152514,0.6455696202531646,True,False,False,True,True,False,True,False,0.020600645321419708,0,51,0,0.4602272727272727
25,2,0.037630081582491814,3.11, Words relating to directions,0,0,0,0,0,0,0,1,99,99,25,6,63,False,True,False,False,True,True,True,False,86,73,38,93,66,3022425,0.569620253164557,False,False,True,True,True,True,True,False,0.026160337552742614,0,45,0,0.4602272727272727
26,2,0.10806795001918301,2.3, Pronounciation (Uchcharane) Memorisation and usage of the Kannada letters,0,0,0,0,0,0,0,8,42,42,44,90,30,False,False,True,False,True,True,False,True,14,13,9,37,12,745657,0.13924050632911392,False,False,False,True,True,True,False,False,0.04257767548906789,0,11,0,0.4602272727272727
27,2,0.49417053468129424,3.8, Names of Food Items,0,0,0,0,0,0,0,6,44,44,58,82,32,True,True,False,True,False,False,False,False,72,23,17,64,22,2655534,0.5316455696202531,False,True,False,True,False,False,False,True,0.019288728149487643,0,42,0,0.4602272727272727
28,2,0.0536402784646709,3a3, Identify singular and plural nouns in conversation.,0.863540424334923,13,1535339,2,16,4,8,6,4,4,9,76,0,False,False,True,False,False,True,True,True,40,32,29,42,0,1166454,0.22784810126582278,False,False,True,True,False,True,True,True,0.03127326880119136,1,17,0,0.4564732142857143
29,2,0.23097472095076887,4a5, Identify Prepositions in Kannada sentences,0.8938387816685776,29,5587691,2,43,25,17,1,53,53,32,3,2,True,False,True,True,True,True,True,False,14,8,6,40,22,4305312,0.8354430379746836,False,True,False,True,False,False,True,True,0.007789678675754625,1,65,0,0.46219382321618746
30,2,0.2592774135711434,4a6, Translate Kannada sentences to english,0.536079877953104,57,16181730,5,105,47,55,10,45,45,79,71,5,True,False,True,False,False,True,True,True,74,60,55,96,31,4320642,0.8734177215189873,False,True,True,False,False,False,False,False,0.017870439314966492,1,68,0,0.460727969348659
31,2,0.9003403394023709,4.2, Pronouns,0,0,0,0,0,0,0,2,98,98,79,63,60,False,False,False,True,False,True,False,False,65,36,27,50,48,4408635,0.6962025316455697,False,False,True,False,False,False,False,True,0.011507479861910242,0,55,0,0.460727969348659
32,2,0.10611834943102982,4.8, Questions constructing words in Kannada,0,0,0,0,0,0,0,9,19,19,95,59,3,False,False,False,True,False,False,False,True,42,1,0,0,0,4666751,0.8481012658227848,False,False,False,False,False,False,False,False,0.0,0,67,0,0.460727969348659
33,2,0.9502531250892113,3.1, Singular and Plural nouns,0,0,0,0,0,0,0,2,43,43,93,46,30,False,False,False,True,True,True,True,True,37,16,1,47,12,1189590,0.189873417721519,False,False,True,False,False,True,True,False,0.039662447257383965,0,15,0,0.460727969348659
34,2,0.6168780093845464,4a1, Identify adjectives in sentences,0.8775254725404585,85,9000820,2,74,72,0,9,60,60,21,96,15,False,True,False,True,True,True,False,True,49,45,13,48,33,4015862,0.7341772151898734,False,True,True,True,False,True,False,True,0.010659560293137908,1,57,0,0.49463327370304117
35,2,0.006033973005759474,3a8, Write some common gender names,0.5013913122494184,93,24567624,5,20,7,3,8,48,48,92,75,27,False,False,True,True,True,True,True,False,99,97,67,136,36,2168180,0.35443037974683544,True,True,False,True,False,False,False,True,0.0637599624941397,1,27,0,0.492091388400703
36,2,0.5201000621014779,3.5, Inappropriate Pronounciation,0,0,0,0,0,0,0,8,33,33,27,51,21,False,True,False,False,True,True,False,False,19,4,2,44,5,3098410,0.4430379746835443,False,True,True,False,False,False,True,True,0.015913200723327307,0,35,0,0.492091388400703
37,2,0.5695241558280001,3a15, Match numbers with Kannada translation,0.4663215409469362,70,24557260,6,33,8,24,4,68,68,82,2,33,False,True,True,True,False,False,False,True,41,35,10,50,29,2621582,0.4810126582278481,False,True,True,False,True,True,True,True,0.017105713308244955,1,37,0,0.4850555081127242
38,2,0.28803049787393675,3.10, Words relating to time,0,0,0,0,0,0,0,10,39,39,67,92,34,True,True,True,False,False,True,True,False,45,28,16,37,19,3626348,0.5569620253164557,True,True,False,False,True,True,True,False,0.010644418872266973,0,44,0,0.4850555081127242
39,2,0.8518996456442831,1.3, About Kannada Language (Kannada Bhashe),0,0,0,0,0,0,0,3,68,68,58,72,67,True,False,True,True,False,False,False,True,30,2,2,43,25,347600,0.05063291139240506,False,True,False,False,True,True,True,True,0.1360759493670886,0,4,0,0.4850555081127242
40,2,0.906137101901196,5a1, Match words,0.4444357792366751,29,4242903,6,48,13,29,1,9,9,54,52,2,True,True,True,True,False,True,True,False,46,27,18,57,36,6255975,0.9493670886075949,True,True,True,True,False,True,False,False,0.009750256585699623,1,74,0,0.47662018047579985
41,2,0.5801743543973992,3.7.1, Fractions,0,0,0,0,0,0,0,3,62,62,48,45,46,True,True,False,False,True,False,True,True,36,21,4,57,22,3358925,0.5189873417721519,False,False,False,True,False,False,True,False,0.01759802408150664,0,41,0,0.47662018047579985
42,3,0.9358316287459618,3a17, Match emotions with Kannada translation,0.7853070683858289,66,9877494,3,110,40,64,9,24,24,85,25,16,False,False,True,True,True,False,False,True,82,71,20,109,80,3935592,0.5949367088607594,False,False,False,False,False,False,True,True,0.029994496422674738,1,46,0,0.4672686230248307
43,3,0.5716617254837038,4.9, Simple communicative sentences in Kannada,0,0,0,0,0,0,0,9,8,8,81,41,8,True,True,True,True,True,True,False,True,23,22,11,56,1,4437204,0.8607594936708861,True,True,True,False,True,False,False,False,0.010424422933730455,0,68,0,0.4672686230248307
44,3,0.8587993379894625,5a3, Fill in the blanks,0.4782515754427945,11,3671635,6,18,6,4,10,34,34,99,87,11,True,False,True,False,False,False,True,False,96,39,3,61,11,4878874,0.9746835443037974,False,True,True,True,True,True,False,True,0.01015989340439707,1,76,0,0.46547884187082406
45,4,0.19104314226702335,3.1, Singular and Plural nouns,0,0,0,0,0,0,0,6,93,93,93,8,82,True,False,False,True,True,False,False,False,68,63,12,66,28,938415,0.189873417721519,False,True,True,False,False,False,False,True,0.05569620253164557,0,15,0,0.46547884187082406
46,4,0.13201492629870282,2a3, Write the equivalent English version choosing from the following list given below.,0.9726539450518358,40,3777240,1,73,40,27,3,74,74,94,4,46,False,True,True,True,True,True,True,False,70,3,2,40,34,799230,0.12658227848101267,True,True,False,False,False,True,True,True,0.05625879043600562,1,9,0,0.4697183098591549
47,4,0.2665687007652128,3a15, Match numbers with Kannada translation,0.43711890264539693,27,4957794,6,42,23,11,7,41,41,55,3,22,False,True,True,False,True,False,True,True,49,11,6,60,47,2679760,0.4810126582278481,False,False,True,False,False,True,False,False,0.020526855969893943,1,37,0,0.4719562243502052
48,4,0.6457521203827848,4.7, Prepositions in Kannada,0,0,0,0,0,0,0,4,75,75,51,51,66,True,True,True,False,True,False,False,True,20,5,3,14,7,4941495,0.8227848101265823,False,False,True,True,False,False,False,False,0.002726387536514119,0,65,0,0.4719562243502052
49,4,0.6859041153953928,3.14, Word relating to relationship,0,0,0,0,0,0,0,1,59,59,6,9,31,True,True,True,False,True,False,False,True,99,54,36,72,46,3406600,0.6329113924050633,False,False,True,True,True,False,True,True,0.018227848101265823,0,50,0,0.4719562243502052
50,4,0.4546951748773874,1.0, Necessity of learning a local language,0,0,0,0,0,0,0,6,3,3,100,29,2,True,True,False,True,True,True,False,True,60,37,25,53,1,66303,0.012658227848101266,True,True,True,True,True,False,False,True,0.6708860759493671,0,1,0,0.4719562243502052
51,4,0.15200350747003388,4.10, Enquiry Questions,0,0,0,0,0,0,0,9,4,4,15,96,3,False,True,True,False,True,False,False,True,21,6,5,51,50,5771010,0.8860759493670886,True,False,True,True,True,False,True,False,0.00922242314647378,0,70,0,0.4719562243502052
52,4,0.7274058040811405,3a16, Mach food Items to english translation,0.44818526754227633,53,6448881,6,70,31,29,5,86,86,14,22,1,True,True,True,True,False,True,True,True,72,51,36,65,12,2617410,0.5443037974683544,False,False,True,True,False,True,False,True,0.01959011452682339,1,42,0,0.4706266318537859
53,4,0.15504686728310102,3.15, Words relating to place of living,0,0,0,0,0,0,0,3,71,71,82,67,71,True,True,True,False,False,True,False,False,69,13,12,41,5,4215201,0.6455696202531646,True,False,False,True,False,True,False,True,0.010176222387689253,0,51,0,0.4706266318537859
54,4,0.5546091358808095,3.2, Gender,0,0,0,0,0,0,0,10,52,52,60,10,4,False,True,True,False,True,False,False,False,34,9,3,23,10,1253680,0.25316455696202533,False,True,True,True,False,False,True,True,0.014556962025316455,0,20,0,0.4706266318537859
55,4,0.8774012270343622,5a3, Fill in the blanks,0.9180025972643463,15,3012825,1,15,7,1,3,95,95,11,2,78,False,False,False,True,True,True,True,False,79,65,62,81,41,4921378,0.9746835443037974,False,True,True,False,True,False,True,False,0.013491005996002664,1,76,0,0.47058823529411764
56,4,0.797613369687963,3a8, Write some common gender names,0.5577352222368712,45,7983270,5,27,19,0,5,3,3,12,8,1,False,False,True,False,False,False,False,True,31,30,10,33,33,2363200,0.35443037974683544,True,False,True,True,True,False,True,True,0.015471167369901548,1,27,0,0.47458703939008895
57,4,0.8472754036296279,2.3, Pronounciation (Uchcharane) Memorisation and usage of the Kannada letters,0,0,0,0,0,0,0,7,29,29,33,18,6,False,False,False,True,True,False,True,False,70,27,27,72,36,664697,0.13924050632911392,True,True,True,False,True,True,False,False,0.08285385500575373,0,11,0,0.47458703939008895
58,4,0.381241146994289,3a10, Identify genders in given sentences,0.5242348111692319,1,239929,5,1,0,0,10,90,90,34,90,54,True,False,False,False,True,False,True,False,27,9,8,45,20,2057790,0.379746835443038,True,True,False,False,False,False,False,False,0.01964207769532955,1,29,0,0.4742857142857143
59,4,0.2862751343601052,2a1, Match the following Kannada alphabet with given equivalent version of English,0.8181355785787274,94,32351980,2,100,50,45,7,2,2,12,95,2,True,False,False,True,True,True,True,True,43,7,3,47,46,461538,0.0759493670886076,False,False,False,False,True,True,False,False,0.1189873417721519,1,5,0,0.47582089552238804
60,4,0.477191808382045,5a2, Write equivalent english,0.8135149801580616,73,9710898,2,92,39,46,5,74,74,94,48,9,True,True,True,False,False,False,False,True,71,50,39,82,23,5014708,0.9620253164556962,False,False,True,True,True,False,True,False,0.013839662447257385,1,75,0,0.4731182795698925
61,4,0.9349531801882099,3a4, Write english transcription of the kannada singular plural words,0.9780299142582337,45,6128955,1,9,1,2,2,22,22,69,72,5,False,False,True,True,False,True,False,False,37,21,14,42,34,1643937,0.24050632911392406,True,True,False,True,True,True,True,False,0.029535864978902954,1,18,0,0.47128378378378377
62,4,0.8782391769226217,3a6, Write some feminine gender names,0.619303996260393,84,11224080,4,103,78,21,9,63,63,69,68,15,False,False,True,False,True,True,True,False,20,17,10,28,28,1567332,0.3291139240506329,True,False,True,False,True,True,True,False,0.014177215189873417,1,25,0,0.4869611495476317
63,4,0.17761755283494052,4.2.1, Use of pronouns in Kannada sentences,0,0,0,0,0,0,0,6,47,47,79,99,20,False,False,False,True,False,False,False,True,15,4,3,40,16,3641176,0.7088607594936709,False,False,False,False,True,False,False,False,0.009041591320072333,0,56,0,0.4869611495476317
64,4,0.09080233187336562,4.5, Adverbs,0,0,0,0,0,0,0,10,46,46,56,56,10,False,False,True,False,True,False,True,True,5,2,1,41,18,5356471,0.7721518987341772,True,False,True,True,True,False,False,False,0.008507989209379539,0,61,0,0.4869611495476317
65,4,0.026427877306411718,4a6, Translate Kannada sentences to english,0.9133612461121318,1,158749,1,9,1,0,4,66,66,61,35,17,False,True,True,False,False,False,False,False,64,26,5,38,14,5994789,0.8734177215189873,False,True,True,True,False,True,False,False,0.007073715562174236,1,68,0,0.4851694915254237
66,4,0.7206662127123824,4.8, Questions constructing words in Kannada,0,0,0,0,0,0,0,3,85,85,85,94,26,True,False,False,False,True,False,True,True,42,6,3,54,1,5591954,0.8481012658227848,True,True,False,False,True,False,True,False,0.010202153788021915,0,67,0,0.4851694915254237
67,4,0.11039794728594088,3.0, Introduction,0,0,0,0,0,0,0,9,22,22,39,35,14,True,False,False,False,False,False,True,False,14,3,3,24,4,1242150,0.17721518987341772,True,True,True,False,False,False,True,True,0.0216998191681736,0,14,0,0.4851694915254237
68,4,0.5700749388027861,2a4, To accustom with the Kannada alphabets(Vowels) pronounce the words given in the table.,0.67269895730296,64,6278784,4,98,62,27,5,49,49,9,60,1,False,False,True,False,True,False,True,False,49,13,8,31,26,720888,0.1518987341772152,True,True,False,True,False,True,False,True,0.03567318757192175,1,11,0,0.49244712990936557
69,4,0.03265551439355552,3a13, Match Antonyms,0.5870219184372153,43,3569731,5,36,24,5,4,65,65,31,53,6,False,False,False,False,True,True,False,False,39,11,9,44,5,2259164,0.43037974683544306,True,True,False,True,False,False,True,False,0.016877637130801686,1,33,0,0.49554896142433236
70,4,0.25754437749227577,5a4, Translate from English to Kannada,0.7561082210348093,52,13332800,3,72,52,17,5,40,40,80,34,3,False,True,False,True,False,False,True,True,99,24,22,61,50,5790174,0.9873417721518988,False,False,True,False,True,True,False,False,0.010027946736807496,1,77,0,0.5033428844317096
71,4,0.7957926685633311,2.2, Kannada Khaghunitha,0,0,0,0,0,0,0,3,37,37,96,43,0,True,True,True,True,True,False,True,False,56,31,21,56,8,761355,0.11392405063291139,False,False,False,False,False,True,True,True,0.07876230661040788,0,9,0,0.5033428844317096
72,4,0.5035014159289879,4.9, Simple communicative sentences in Kannada,0,0,0,0,0,0,0,2,2,2,51,25,2,True,False,False,False,True,True,False,False,60,53,8,96,82,4636240,0.8607594936708861,False,True,False,False,False,True,False,True,0.017870439314966492,0,68,0,0.5033428844317096
73,4,0.0713757545169722,3.11, Words relating to directions,0,0,0,0,0,0,0,7,51,51,11,16,39,True,False,True,True,False,False,False,False,60,58,48,101,92,4049910,0.569620253164557,False,True,False,True,False,False,False,False,0.02841068917018284,0,45,0,0.5033428844317096
74,4,0.19624907701187733,3.10, Words relating to time,0,0,0,0,0,0,0,5,9,9,17,95,2,False,False,False,True,True,True,False,True,81,57,26,100,77,3120524,0.5569620253164557,True,True,False,True,True,True,False,False,0.028768699654775604,0,44,0,0.5033428844317096
75,4,0.20935700119475287,3a7, Write some neuter gender names,0.6053938925558319,73,25516712,4,70,6,57,1,95,95,94,50,65,False,False,False,False,True,False,False,False,94,85,7,108,64,1662417,0.34177215189873417,False,False,True,True,False,False,True,False,0.05258033106134372,1,26,0,0.4898336414048059
76,4,0.6916461275000572,3.13, Parts of Human body,0,0,0,0,0,0,0,5,47,47,30,77,6,True,True,True,True,True,True,True,True,45,21,6,33,4,3671904,0.6075949367088608,True,True,False,False,False,True,True,True,0.00870253164556962,0,48,0,0.4898336414048059
77,4,0.9666514895228574,4.1, nouns,0,0,0,0,0,0,0,5,91,91,67,80,36,False,False,True,False,False,False,False,True,93,90,54,121,5,4329180,0.6835443037974683,False,True,False,True,True,False,True,False,0.028363806844819504,0,54,0,0.4898336414048059
78,4,0.23151310027110672,3.7.1, Fractions,0,0,0,0,0,0,0,6,10,10,12,38,10,False,True,False,True,True,True,True,False,12,11,8,57,34,2781932,0.5189873417721519,False,True,True,False,True,True,True,True,0.01759802408150664,0,41,0,0.4898336414048059
79,4,0.5605550428361152,4.3, Kannada adjectives and its usage,0,0,0,0,0,0,0,10,98,98,70,87,45,False,False,False,True,False,True,True,True,39,35,3,82,49,4697997,0.7215189873417721,False,True,False,False,False,True,True,True,0.018210082167443926,0,57,0,0.4898336414048059
80,4,0.11012208122396938,3a12, Identify Interrogative words,0.7082041074248256,27,5065848,3,14,1,9,5,33,33,43,86,4,False,False,False,True,False,True,False,True,48,17,3,41,22,2484736,0.4050632911392405,False,True,False,False,True,False,False,False,0.016741527153940384,1,31,0,0.4871441689623508
81,4,0.6409633535289443,5a5, Translate from Kannada to English,0.4943861618278007,46,15792674,6,66,16,42,3,94,94,96,21,29,False,True,False,False,True,False,False,False,58,50,47,93,0,4910956,1.0,True,False,True,True,False,True,False,False,0.015092502434274586,1,78,0,0.4799465240641711
82,4,0.6655868461784492,4a5, Identify Prepositions in Kannada sentences,0.5664949330701187,84,22689324,5,75,41,27,5,70,70,43,6,16,True,True,False,True,False,True,True,False,39,19,4,55,31,4898388,0.8354430379746836,True,True,False,False,True,True,True,False,0.010710808179162609,1,65,0,0.4821043553255714
83,4,0.18499044296287737,3a18, Match human body Parts,0.545086886536699,77,12411091,5,87,66,15,7,31,31,39,73,13,True,True,True,True,False,True,True,True,52,29,16,68,62,3405108,0.620253164556962,True,True,False,True,True,True,False,True,0.017932489451476793,1,48,0,0.4921030756442228
84,4,0.37012856500056024,5.0, Vocabulary,0,0,0,0,0,0,0,9,4,4,69,64,4,True,False,True,True,False,False,True,False,75,2,2,51,33,4768786,0.8987341772151899,True,True,False,False,False,True,False,True,0.009092529862720628,0,71,0,0.4921030756442228
85,4,0.05782955716340632,2a5, To accustom with the Kannada alphabets(structured consonants) pronounce the words given in the table.,0.969500186436588,36,9377964,1,43,6,31,7,88,88,75,47,74,True,True,False,False,True,False,False,False,60,38,4,64,21,1059591,0.16455696202531644,False,True,False,False,False,True,False,False,0.06751054852320675,1,12,0,0.48591261739485503
86,4,0.6989457627409916,2.1, Kannada stress letters - vattakshara (also often written as Ottakashara),0,0,0,0,0,0,0,7,9,9,100,75,0,False,False,False,True,False,True,False,False,61,34,3,84,28,541072,0.08860759493670886,False,False,True,False,False,False,False,False,0.1518987341772152,0,7,0,0.48591261739485503
87,4,0.1112284831695034,3a14, Reading Practice,0.9322798661623399,44,9625792,1,20,6,7,4,64,64,23,6,25,True,False,False,True,True,True,True,False,55,2,2,23,10,2649015,0.46835443037974683,False,False,False,True,False,False,True,True,0.00808720112517581,1,36,0,0.4844066423653301
88,4,0.9819747722351971,3.8, Names of Food Items,0,0,0,0,0,0,0,2,50,50,98,26,19,True,True,False,True,True,False,False,True,42,32,8,72,62,3014802,0.5316455696202531,False,False,False,False,False,False,True,False,0.0216998191681736,0,42,0,0.4844066423653301
89,4,0.5300806512002171,3.4, Antonyms,0,0,0,0,0,0,0,7,33,33,53,70,16,True,False,False,True,True,True,True,True,37,34,7,73,6,2023164,0.4177215189873418,False,True,False,True,True,True,True,True,0.028001534330648253,0,33,0,0.4844066423653301
90,4,0.8562564176475593,4.6, Conjunctions in Kannada,0,0,0,0,0,0,0,5,58,58,99,16,27,False,True,True,False,True,False,True,True,52,29,16,69,4,5651856,0.7974683544303798,True,False,False,True,False,True,False,False,0.013863773357444244,0,63,0,0.4844066423653301
91,4,0.34922640348309386,4.0, Introduction,0,0,0,0,0,0,0,8,48,48,85,8,37,False,False,True,True,False,False,True,True,3,3,1,4,2,3822201,0.6708860759493671,False,False,False,True,True,False,False,True,0.0009553379508000956,0,53,0,0.4844066423653301
92,4,0.46290271706501585,3.6.1, Mathematical signs,0,0,0,0,0,0,0,9,37,37,92,81,23,False,True,True,False,False,True,False,False,91,47,31,62,6,2450097,0.4936708860759494,True,True,False,False,True,False,False,True,0.020123336579032782,0,39,0,0.4844066423653301
93,4,0.2941069019044301,1.2, Hints for correct and polite conversation,0,0,0,0,0,0,0,8,64,64,6,41,50,False,False,True,False,True,True,False,False,70,20,7,47,3,222768,0.0379746835443038,False,False,False,True,False,True,True,True,0.19831223628691982,0,3,0,0.4844066423653301
94,4,0.31756460576205103,4a2, Identify verbs in Kannada sentences,0.6949651761288469,79,27748276,4,119,44,67,1,65,65,34,60,4,False,False,False,False,False,True,False,True,74,74,33,81,33,4726200,0.759493670886076,True,False,True,True,False,False,True,True,0.017378245011800044,1,59,0,0.47913446676970634
95,4,0.5026947308245877,5.1, Conversation-1,0,0,0,0,0,0,0,1,7,7,24,61,2,True,True,True,False,True,False,False,False,37,32,20,52,13,5955408,0.9113924050632911,False,True,True,False,False,True,True,True,0.009142053445850914,0,72,0,0.47913446676970634
96,4,0.42351908601690436,3.6, Numbers system,0,0,0,0,0,0,0,10,80,80,87,94,42,False,True,False,True,True,False,True,False,17,8,3,8,2,2260980,0.45569620253164556,True,False,False,False,True,False,True,True,0.0028129395218002813,0,36,0,0.47913446676970634
97,4,0.2590924850359857,1.1, Tips to learn the language with easy methods,0,0,0,0,0,0,0,8,20,20,19,18,0,True,True,True,True,False,False,False,True,11,2,1,30,4,163888,0.02531645569620253,True,False,True,False,False,False,True,False,0.189873417721519,0,2,0,0.47913446676970634
